               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.018645,           0.0073197,           0.0030733,             0.99793,                   1,               0.995,             0.87827,           0.0087447,           0.0031576,          0.00066514,           0.0055471,           0.0055471,           0.0055471
                 151,            0.018322,           0.0073959,           0.0028776,             0.99993,                   1,               0.995,             0.87484,           0.0085439,           0.0033058,          0.00068533,              0.0055,              0.0055,              0.0055
                 152,            0.017292,           0.0071872,           0.0023238,             0.99981,             0.99999,               0.995,             0.88322,           0.0084697,            0.003197,          0.00070577,           0.0054529,           0.0054529,           0.0054529
                 153,            0.017862,           0.0071986,           0.0028129,             0.99797,                   1,               0.995,             0.88277,           0.0083269,           0.0032156,          0.00065174,           0.0054058,           0.0054058,           0.0054058
                 154,            0.018305,           0.0077074,           0.0028003,             0.99837,             0.99858,               0.995,             0.87075,           0.0092003,           0.0033689,          0.00067767,           0.0053587,           0.0053587,           0.0053587
                 155,            0.017514,           0.0071215,           0.0029437,             0.99976,             0.99813,               0.995,             0.88666,           0.0082106,           0.0031231,          0.00062435,           0.0053116,           0.0053116,           0.0053116
                 156,            0.017478,             0.00737,           0.0025809,              0.9993,                   1,               0.995,             0.88553,           0.0083475,           0.0031828,          0.00063035,           0.0052645,           0.0052645,           0.0052645
                 157,            0.017409,           0.0073339,           0.0026455,             0.99974,                   1,               0.995,             0.87777,           0.0085532,           0.0030676,          0.00060197,           0.0052174,           0.0052174,           0.0052174
                 158,            0.018013,           0.0072729,           0.0033548,             0.99964,                   1,               0.995,             0.88333,           0.0081773,            0.003112,          0.00058015,           0.0051704,           0.0051704,           0.0051704
                 159,            0.018254,           0.0071829,           0.0027368,             0.99976,                   1,               0.995,              0.8802,           0.0084214,           0.0031759,          0.00057591,           0.0051234,           0.0051234,           0.0051234
                 160,            0.017639,           0.0074612,           0.0028342,             0.99996,             0.99858,               0.995,             0.88759,           0.0084115,           0.0031214,          0.00058166,           0.0050765,           0.0050765,           0.0050765
                 161,            0.017345,           0.0071578,           0.0026164,             0.99859,             0.99996,               0.995,             0.88535,           0.0086198,           0.0031126,          0.00060079,           0.0050296,           0.0050296,           0.0050296
                 162,            0.017356,           0.0073114,           0.0028013,             0.99971,                   1,               0.995,             0.88884,           0.0080827,           0.0030985,            0.000583,           0.0049828,           0.0049828,           0.0049828
                 163,             0.01757,           0.0073589,           0.0029607,             0.99915,             0.99999,               0.995,             0.88916,           0.0085657,           0.0031569,          0.00055465,            0.004936,            0.004936,            0.004936
                 164,            0.017256,           0.0071026,           0.0028297,             0.99942,             0.99894,               0.995,             0.86989,           0.0092972,           0.0034023,          0.00056865,           0.0048893,           0.0048893,           0.0048893
                 165,            0.017727,           0.0070777,           0.0027217,              0.9991,             0.99999,               0.995,             0.87937,           0.0086649,           0.0033093,          0.00056291,           0.0048426,           0.0048426,           0.0048426
                 166,            0.016885,           0.0074313,           0.0036312,             0.99672,             0.99812,             0.99494,             0.88022,           0.0087482,           0.0033088,          0.00057202,            0.004796,            0.004796,            0.004796
                 167,            0.017661,           0.0074089,           0.0026459,             0.99801,                   1,               0.995,             0.88762,           0.0084379,           0.0031176,          0.00057915,           0.0047495,           0.0047495,           0.0047495
                 168,            0.017431,           0.0071073,           0.0028952,             0.99879,             0.99999,               0.995,             0.88292,           0.0085994,           0.0031712,          0.00061166,           0.0047031,           0.0047031,           0.0047031
                 169,            0.016536,           0.0071026,            0.002698,             0.99797,                   1,               0.995,             0.88737,           0.0079459,           0.0031005,          0.00058057,           0.0046568,           0.0046568,           0.0046568
                 170,            0.016858,           0.0071309,           0.0023153,             0.99749,             0.99999,               0.995,             0.88705,           0.0080571,           0.0031002,          0.00052961,           0.0046105,           0.0046105,           0.0046105
                 171,            0.017194,           0.0070804,           0.0029106,             0.99885,                   1,               0.995,             0.88963,           0.0079771,           0.0030587,          0.00053705,           0.0045644,           0.0045644,           0.0045644
                 172,            0.016381,            0.007276,           0.0022458,              0.9992,             0.99999,               0.995,             0.88801,            0.008137,           0.0030152,          0.00055947,           0.0045184,           0.0045184,           0.0045184
                 173,            0.016986,           0.0070319,           0.0019761,             0.99865,                   1,               0.995,             0.89485,            0.007872,           0.0029889,          0.00055737,           0.0044724,           0.0044724,           0.0044724
                 174,            0.016278,           0.0071639,           0.0026837,             0.99982,                   1,               0.995,             0.88718,           0.0083118,            0.003165,          0.00051396,           0.0044266,           0.0044266,           0.0044266
                 175,            0.017298,           0.0073968,           0.0026334,              0.9998,                   1,               0.995,              0.8889,           0.0080419,           0.0030099,           0.0005475,           0.0043809,           0.0043809,           0.0043809
                 176,            0.016125,            0.007127,           0.0024986,             0.99923,             0.99845,               0.995,             0.88468,           0.0080299,           0.0030625,          0.00052194,           0.0043353,           0.0043353,           0.0043353
                 177,            0.015601,           0.0068413,            0.002113,             0.99725,             0.99999,               0.995,              0.8927,           0.0080916,           0.0029996,          0.00051013,           0.0042899,           0.0042899,           0.0042899
                 178,            0.016164,           0.0074228,           0.0023282,             0.99765,                   1,               0.995,             0.89393,           0.0077353,           0.0029906,          0.00049171,           0.0042445,           0.0042445,           0.0042445
                 179,            0.016689,           0.0067334,           0.0023016,             0.99978,             0.99999,               0.995,             0.89291,           0.0079386,           0.0029991,          0.00048456,           0.0041994,           0.0041994,           0.0041994
                 180,            0.016032,           0.0069523,            0.002108,             0.99796,                   1,               0.995,             0.89638,           0.0078954,            0.002941,          0.00047697,           0.0041543,           0.0041543,           0.0041543
                 181,            0.016339,           0.0068919,           0.0023031,             0.99948,                   1,               0.995,             0.89706,           0.0078501,           0.0029264,           0.0004747,           0.0041094,           0.0041094,           0.0041094
                 182,            0.016285,           0.0070087,           0.0022723,             0.99795,                   1,               0.995,             0.89733,           0.0077123,            0.002943,          0.00048553,           0.0040647,           0.0040647,           0.0040647
                 183,            0.015978,           0.0071111,           0.0019654,             0.99811,                   1,               0.995,             0.89684,           0.0076826,           0.0029815,          0.00047583,           0.0040201,           0.0040201,           0.0040201
                 184,            0.015842,           0.0070533,           0.0018551,             0.99995,             0.99919,               0.995,             0.89821,           0.0075968,           0.0029821,          0.00047104,           0.0039757,           0.0039757,           0.0039757
                 185,             0.01568,           0.0068253,           0.0017355,             0.99801,                   1,             0.99498,             0.90086,           0.0076061,           0.0029431,          0.00047008,           0.0039314,           0.0039314,           0.0039314
                 186,            0.015686,           0.0069354,           0.0018357,             0.99798,                   1,               0.995,             0.90335,           0.0073405,           0.0029079,            0.000476,           0.0038873,           0.0038873,           0.0038873
                 187,            0.015851,           0.0068401,           0.0027206,             0.99785,                   1,               0.995,             0.89663,           0.0075663,           0.0028899,           0.0004612,           0.0038434,           0.0038434,           0.0038434
                 188,            0.015581,            0.007021,           0.0027292,             0.99789,                   1,               0.995,             0.89776,           0.0075849,           0.0029354,          0.00045649,           0.0037997,           0.0037997,           0.0037997
                 189,            0.015914,           0.0071383,           0.0016927,             0.99798,                   1,               0.995,             0.89378,           0.0076653,            0.003006,          0.00046655,           0.0037562,           0.0037562,           0.0037562
                 190,             0.01564,             0.00691,           0.0026155,             0.99776,                   1,             0.99498,             0.90236,           0.0074884,            0.002887,          0.00045848,           0.0037128,           0.0037128,           0.0037128
                 191,            0.016277,           0.0068966,            0.002493,             0.99813,             0.99998,               0.995,             0.89299,           0.0078972,            0.003027,          0.00044569,           0.0036697,           0.0036697,           0.0036697
                 192,            0.015883,           0.0070564,           0.0022168,             0.99741,             0.99999,               0.995,             0.89299,            0.007814,           0.0029803,          0.00044194,           0.0036267,           0.0036267,           0.0036267
                 193,            0.016429,           0.0072421,           0.0020551,             0.99804,                   1,             0.99498,             0.89286,           0.0080699,           0.0029907,          0.00043387,            0.003584,            0.003584,            0.003584
                 194,            0.015951,           0.0066657,           0.0027996,             0.99793,                   1,               0.995,             0.89428,           0.0078142,           0.0029492,          0.00042395,           0.0035415,           0.0035415,           0.0035415
                 195,            0.015775,           0.0069361,           0.0017216,             0.99804,                   1,               0.995,             0.89762,           0.0076101,           0.0029047,          0.00042298,           0.0034991,           0.0034991,           0.0034991
                 196,            0.015418,           0.0068776,           0.0019511,             0.99811,                   1,               0.995,             0.90145,           0.0075147,           0.0028693,          0.00041065,            0.003457,            0.003457,            0.003457
                 197,            0.015353,           0.0063602,           0.0019301,             0.99807,                   1,               0.995,             0.90168,           0.0074748,           0.0028845,          0.00040719,           0.0034152,           0.0034152,           0.0034152
                 198,             0.01612,           0.0065936,           0.0018418,             0.99927,             0.99912,               0.995,             0.89955,           0.0075075,           0.0028757,          0.00040359,           0.0033735,           0.0033735,           0.0033735
                 199,            0.015396,           0.0067802,           0.0018616,             0.99992,             0.99827,               0.995,             0.90356,           0.0072891,           0.0028795,          0.00039961,           0.0033321,           0.0033321,           0.0033321
                 200,              0.0152,            0.006955,           0.0020802,             0.99798,                   1,               0.995,             0.90294,           0.0074339,           0.0028839,           0.0003977,           0.0032909,           0.0032909,           0.0032909
                 201,            0.015043,            0.006732,           0.0019753,             0.99807,                   1,             0.99498,             0.90126,           0.0072999,           0.0028563,          0.00039133,             0.00325,             0.00325,             0.00325
                 202,            0.015498,           0.0066425,           0.0015509,             0.99972,             0.99874,               0.995,             0.90492,            0.007124,           0.0028203,          0.00038996,           0.0032093,           0.0032093,           0.0032093
                 203,            0.014731,           0.0063767,           0.0021521,             0.99805,                   1,               0.995,             0.90417,           0.0071574,           0.0027965,          0.00039025,           0.0031689,           0.0031689,           0.0031689
                 204,             0.01486,           0.0068129,           0.0015836,             0.99806,                   1,               0.995,             0.90174,           0.0071419,           0.0028248,          0.00038278,           0.0031287,           0.0031287,           0.0031287
                 205,            0.015519,           0.0068475,           0.0020236,             0.99805,                   1,               0.995,              0.9094,           0.0070448,           0.0028037,          0.00036924,           0.0030888,           0.0030888,           0.0030888
                 206,            0.014954,           0.0067127,           0.0019529,                   1,             0.99838,               0.995,             0.90683,           0.0070162,           0.0027793,          0.00036018,           0.0030491,           0.0030491,           0.0030491
                 207,            0.014838,           0.0064585,           0.0016953,              0.9981,                   1,             0.99498,             0.90802,           0.0069543,           0.0027396,          0.00036626,           0.0030097,           0.0030097,           0.0030097
                 208,            0.015055,            0.007023,           0.0017658,             0.99993,                   1,               0.995,             0.90771,            0.006969,           0.0027572,           0.0003647,           0.0029706,           0.0029706,           0.0029706
                 209,            0.014446,           0.0066463,            0.001745,             0.99982,                   1,               0.995,             0.90718,           0.0069256,           0.0027713,           0.0003522,           0.0029318,           0.0029318,           0.0029318
                 210,            0.014329,           0.0064237,           0.0013924,             0.99777,                   1,               0.995,             0.91064,           0.0069616,           0.0027641,          0.00034317,           0.0028932,           0.0028932,           0.0028932
                 211,            0.014844,           0.0067375,           0.0016235,             0.99988,                   1,               0.995,             0.91223,           0.0070843,           0.0027784,          0.00034198,            0.002855,            0.002855,            0.002855
                 212,            0.014408,           0.0063503,           0.0015668,             0.99966,                   1,               0.995,             0.90975,           0.0069025,           0.0027722,          0.00034845,            0.002817,            0.002817,            0.002817
                 213,            0.014641,           0.0062788,           0.0014842,             0.99885,                   1,               0.995,             0.90757,           0.0071134,           0.0027485,          0.00034228,           0.0027793,           0.0027793,           0.0027793
                 214,            0.014645,           0.0065671,           0.0018922,             0.99992,                   1,               0.995,             0.91558,           0.0067894,           0.0026815,           0.0003429,           0.0027419,           0.0027419,           0.0027419
                 215,            0.014858,           0.0066826,           0.0015606,             0.99979,                   1,               0.995,             0.90956,           0.0069645,           0.0027105,          0.00034095,           0.0027048,           0.0027048,           0.0027048
                 216,            0.014262,           0.0064448,           0.0014958,             0.99987,                   1,               0.995,             0.91183,           0.0068228,           0.0026734,          0.00032952,           0.0026681,           0.0026681,           0.0026681
                 217,            0.014077,           0.0064466,           0.0014405,             0.99963,                   1,               0.995,             0.91467,           0.0068135,           0.0026842,          0.00032294,           0.0026316,           0.0026316,           0.0026316
                 218,              0.0144,           0.0063529,           0.0015122,             0.99941,             0.99999,               0.995,             0.91267,           0.0068091,           0.0026887,          0.00032794,           0.0025954,           0.0025954,           0.0025954
                 219,            0.014574,           0.0067529,           0.0019087,             0.99974,                   1,               0.995,             0.91453,           0.0068775,           0.0026987,          0.00033113,           0.0025596,           0.0025596,           0.0025596
                 220,            0.013905,           0.0065639,           0.0012231,             0.99996,             0.99984,               0.995,             0.91799,           0.0066827,           0.0026945,          0.00033053,           0.0025241,           0.0025241,           0.0025241
                 221,            0.013707,           0.0066903,           0.0013968,             0.99988,                   1,               0.995,             0.91583,           0.0066278,           0.0026897,          0.00032206,           0.0024889,           0.0024889,           0.0024889
                 222,            0.013823,           0.0065587,           0.0012379,             0.99992,             0.99999,               0.995,             0.91273,           0.0068116,           0.0026818,          0.00031325,           0.0024541,           0.0024541,           0.0024541
                 223,            0.013727,           0.0060841,           0.0015864,             0.99792,                   1,               0.995,              0.9199,           0.0065687,            0.002624,          0.00030457,           0.0024195,           0.0024195,           0.0024195
                 224,            0.013859,            0.006435,           0.0014972,             0.99991,             0.99956,               0.995,             0.92222,           0.0065587,           0.0026427,          0.00029552,           0.0023854,           0.0023854,           0.0023854
                 225,            0.013932,           0.0064173,           0.0012292,             0.99985,             0.99828,               0.995,             0.91683,           0.0065951,           0.0026638,          0.00029066,           0.0023515,           0.0023515,           0.0023515
                 226,            0.013991,           0.0066021,           0.0014298,             0.99898,                   1,               0.995,             0.91747,           0.0066462,            0.002717,          0.00029421,            0.002318,            0.002318,            0.002318
                 227,            0.013915,           0.0063244,           0.0016013,             0.99943,             0.99999,               0.995,             0.91844,           0.0065786,           0.0026653,          0.00029729,           0.0022849,           0.0022849,           0.0022849
                 228,            0.013794,            0.006409,           0.0014745,             0.99968,                   1,               0.995,             0.91252,           0.0066623,            0.002714,           0.0003035,           0.0022521,           0.0022521,           0.0022521
                 229,            0.013612,           0.0063784,           0.0010488,             0.99797,                   1,               0.995,             0.92043,           0.0065337,           0.0026576,           0.0003067,           0.0022196,           0.0022196,           0.0022196
                 230,            0.013836,           0.0065954,           0.0017337,             0.99791,                   1,               0.995,             0.91768,           0.0066325,           0.0026608,          0.00030737,           0.0021876,           0.0021876,           0.0021876
                 231,            0.013521,           0.0060805,            0.001076,             0.99781,                   1,               0.995,             0.91553,           0.0067668,           0.0026616,          0.00030824,           0.0021558,           0.0021558,           0.0021558
                 232,            0.013652,           0.0061769,           0.0012406,              0.9978,                   1,               0.995,             0.91854,           0.0065185,           0.0025991,           0.0003052,           0.0021245,           0.0021245,           0.0021245
                 233,            0.013408,           0.0060987,           0.0013983,             0.99965,                   1,               0.995,             0.91809,           0.0064827,           0.0025875,          0.00029851,           0.0020935,           0.0020935,           0.0020935
                 234,            0.013835,           0.0061742,           0.0016108,             0.99985,             0.99999,               0.995,             0.92303,            0.006355,           0.0025697,          0.00028963,           0.0020629,           0.0020629,           0.0020629
                 235,            0.013359,           0.0062384,           0.0011941,             0.99792,                   1,               0.995,             0.91917,           0.0065231,           0.0026021,          0.00028178,           0.0020327,           0.0020327,           0.0020327
                 236,             0.01339,           0.0062763,           0.0019983,             0.99991,             0.99898,               0.995,             0.91707,           0.0066013,           0.0025946,          0.00028037,           0.0020028,           0.0020028,           0.0020028
                 237,            0.013909,           0.0063965,           0.0015754,             0.99928,                   1,               0.995,             0.92038,           0.0066208,           0.0025897,            0.000278,           0.0019734,           0.0019734,           0.0019734
                 238,            0.013673,           0.0059154,           0.0014762,             0.99993,                   1,               0.995,             0.92203,           0.0064501,           0.0025633,          0.00027916,           0.0019443,           0.0019443,           0.0019443
                 239,             0.01347,           0.0059903,           0.0015384,             0.99897,             0.99999,               0.995,             0.91765,           0.0065455,           0.0026345,          0.00027854,           0.0019156,           0.0019156,           0.0019156
                 240,            0.013373,           0.0062381,            0.001266,             0.99993,                   1,               0.995,             0.92084,           0.0065135,           0.0025818,          0.00027178,           0.0018873,           0.0018873,           0.0018873
                 241,            0.013044,           0.0063143,           0.0012626,             0.99987,             0.99999,               0.995,             0.92255,           0.0064571,            0.002573,          0.00026324,           0.0018594,           0.0018594,           0.0018594
                 242,             0.01325,           0.0063582,           0.0013937,             0.99971,                   1,               0.995,             0.92404,           0.0062878,           0.0025559,          0.00025952,           0.0018319,           0.0018319,           0.0018319
                 243,            0.013867,           0.0061252,           0.0012148,             0.99984,             0.99999,               0.995,             0.92362,           0.0062854,           0.0025832,          0.00025738,           0.0018048,           0.0018048,           0.0018048
                 244,             0.01342,           0.0064843,           0.0015964,             0.99972,                   1,               0.995,              0.9215,           0.0063217,           0.0025777,          0.00025212,           0.0017781,           0.0017781,           0.0017781
                 245,            0.013557,           0.0062092,           0.0016249,              0.9998,                   1,               0.995,             0.92253,           0.0063656,           0.0025895,          0.00025032,           0.0017519,           0.0017519,           0.0017519
                 246,            0.013151,           0.0061526,           0.0012815,             0.99961,                   1,               0.995,             0.92307,           0.0063584,           0.0025353,          0.00024916,            0.001726,            0.001726,            0.001726
                 247,             0.01316,            0.006027,           0.0010218,             0.99997,             0.99999,               0.995,             0.92317,           0.0062709,           0.0024962,          0.00024564,           0.0017005,           0.0017005,           0.0017005
                 248,            0.012553,           0.0060465,          0.00093293,             0.99988,             0.99999,               0.995,              0.9236,           0.0062879,           0.0025086,          0.00024179,           0.0016755,           0.0016755,           0.0016755
                 249,            0.012674,            0.005917,           0.0013908,             0.99976,             0.99999,               0.995,              0.9248,           0.0062067,           0.0025151,          0.00023615,           0.0016509,           0.0016509,           0.0016509
                 250,            0.012967,           0.0060203,           0.0009657,             0.99777,                   1,               0.995,             0.92531,           0.0061669,           0.0025103,          0.00023208,           0.0016267,           0.0016267,           0.0016267
                 251,            0.012818,           0.0058395,          0.00096984,             0.99967,             0.99999,               0.995,             0.92669,           0.0061898,           0.0024771,          0.00022785,           0.0016029,           0.0016029,           0.0016029
                 252,              0.0131,           0.0059147,           0.0011454,             0.99976,                   1,               0.995,             0.92667,           0.0061825,           0.0024815,           0.0002231,           0.0015795,           0.0015795,           0.0015795
                 253,            0.012996,           0.0060213,          0.00083314,             0.99977,                   1,               0.995,             0.92936,            0.006099,           0.0024636,          0.00021992,           0.0015566,           0.0015566,           0.0015566
                 254,             0.01369,           0.0062987,           0.0011008,             0.99979,             0.99999,               0.995,             0.92812,           0.0061186,           0.0024512,          0.00021624,           0.0015341,           0.0015341,           0.0015341
                 255,            0.013104,           0.0064548,           0.0013423,             0.99976,                   1,               0.995,             0.92794,           0.0061703,           0.0024812,          0.00021303,           0.0015121,           0.0015121,           0.0015121
                 256,            0.012876,           0.0060998,          0.00095728,             0.99984,                   1,               0.995,             0.92583,            0.006095,           0.0024819,          0.00021177,           0.0014905,           0.0014905,           0.0014905
                 257,            0.012629,           0.0062904,           0.0011224,             0.99984,                   1,               0.995,             0.92901,             0.00602,           0.0024833,          0.00020957,           0.0014693,           0.0014693,           0.0014693
                 258,            0.012693,           0.0060624,          0.00089129,             0.99992,                   1,               0.995,             0.92612,           0.0060855,           0.0025311,           0.0002107,           0.0014486,           0.0014486,           0.0014486
                 259,            0.012459,           0.0063651,           0.0008115,             0.99987,                   1,               0.995,             0.92832,            0.006008,           0.0025015,           0.0002089,           0.0014283,           0.0014283,           0.0014283
                 260,            0.012929,           0.0059426,           0.0012425,             0.99965,             0.99879,               0.995,             0.92343,           0.0061198,           0.0025224,          0.00021032,           0.0014084,           0.0014084,           0.0014084
                 261,            0.012912,           0.0060348,           0.0012347,             0.99982,             0.99998,               0.995,             0.92842,            0.006021,           0.0024879,          0.00021176,            0.001389,            0.001389,            0.001389
                 262,            0.012653,           0.0059296,           0.0013638,             0.99977,                   1,               0.995,              0.9293,            0.005971,           0.0024674,          0.00021205,           0.0013701,           0.0013701,           0.0013701
                 263,            0.012945,           0.0059261,           0.0014578,             0.99992,                   1,               0.995,             0.93068,           0.0058888,           0.0024462,          0.00021321,           0.0013516,           0.0013516,           0.0013516
                 264,            0.012802,           0.0063419,           0.0011632,             0.99999,                   1,               0.995,             0.93101,           0.0059314,           0.0024428,          0.00020875,           0.0013336,           0.0013336,           0.0013336
                 265,            0.012418,           0.0061079,           0.0011008,             0.99997,                   1,               0.995,             0.93027,            0.005909,           0.0024536,           0.0002064,            0.001316,            0.001316,            0.001316
                 266,            0.012561,           0.0061704,          0.00088804,             0.99992,                   1,               0.995,             0.92896,           0.0059864,            0.002514,          0.00020503,           0.0012989,           0.0012989,           0.0012989
                 267,            0.012571,           0.0058591,          0.00083469,              0.9999,                   1,               0.995,             0.92957,           0.0059344,           0.0024481,          0.00019958,           0.0012822,           0.0012822,           0.0012822
                 268,            0.012252,           0.0059157,           0.0010983,             0.99994,             0.99998,               0.995,              0.9302,           0.0058755,           0.0024452,          0.00019656,            0.001266,            0.001266,            0.001266
                 269,            0.012278,           0.0060257,          0.00089211,              0.9997,                   1,               0.995,              0.9294,           0.0058188,           0.0024519,          0.00019492,           0.0012503,           0.0012503,           0.0012503
                 270,            0.012609,           0.0060223,            0.001082,             0.99979,                   1,               0.995,             0.93121,           0.0057603,           0.0024371,          0.00019357,            0.001235,            0.001235,            0.001235
                 271,             0.01241,           0.0061722,          0.00083021,             0.99987,                   1,               0.995,             0.93342,           0.0057976,            0.002421,           0.0001905,           0.0012202,           0.0012202,           0.0012202
                 272,            0.012977,           0.0062351,          0.00097988,             0.99982,                   1,               0.995,             0.93215,           0.0058689,           0.0024046,          0.00018704,           0.0012059,           0.0012059,           0.0012059
                 273,            0.011951,           0.0058588,          0.00095495,             0.99975,                   1,               0.995,             0.93257,           0.0058925,           0.0023995,          0.00018485,           0.0011921,           0.0011921,           0.0011921
                 274,            0.012723,           0.0058251,          0.00070266,             0.99788,                   1,               0.995,             0.93139,           0.0059814,           0.0024404,          0.00018467,           0.0011787,           0.0011787,           0.0011787
                 275,            0.012643,           0.0059085,           0.0013383,             0.99991,             0.99999,               0.995,             0.92971,           0.0059212,           0.0024226,          0.00018287,           0.0011658,           0.0011658,           0.0011658
                 276,             0.01228,           0.0060223,           0.0011611,             0.99989,             0.99999,               0.995,             0.93078,           0.0057854,           0.0024202,          0.00018147,           0.0011533,           0.0011533,           0.0011533
                 277,            0.012181,           0.0058443,           0.0011824,             0.99979,                   1,               0.995,             0.93289,           0.0057928,           0.0023974,          0.00018104,           0.0011414,           0.0011414,           0.0011414
                 278,            0.012301,            0.006153,          0.00086446,             0.99968,                   1,               0.995,             0.93554,           0.0058407,           0.0023888,          0.00018007,           0.0011299,           0.0011299,           0.0011299
                 279,            0.012309,           0.0056925,           0.0009773,             0.99989,                   1,               0.995,             0.93182,           0.0058338,           0.0023993,          0.00017809,           0.0011189,           0.0011189,           0.0011189
                 280,            0.012259,           0.0058976,           0.0012279,             0.99983,             0.99997,               0.995,             0.93289,           0.0058238,           0.0023861,          0.00017729,           0.0011084,           0.0011084,           0.0011084
                 281,            0.012164,           0.0055882,          0.00095829,             0.99994,             0.99813,               0.995,             0.93123,           0.0058813,            0.002428,          0.00017683,           0.0010983,           0.0010983,           0.0010983
                 282,            0.012409,           0.0061244,          0.00076302,             0.99999,             0.99813,               0.995,             0.93469,           0.0058105,           0.0024244,          0.00017605,           0.0010888,           0.0010888,           0.0010888
                 283,            0.012611,           0.0059821,          0.00079621,              0.9998,             0.99998,               0.995,             0.93501,           0.0057783,           0.0024291,          0.00017525,           0.0010797,           0.0010797,           0.0010797
                 284,            0.012184,           0.0060747,            0.001102,             0.99986,                   1,               0.995,             0.93436,           0.0057009,           0.0024145,          0.00017294,           0.0010711,           0.0010711,           0.0010711
                 285,            0.011866,           0.0057913,          0.00088613,             0.99969,                   1,               0.995,             0.93424,           0.0057695,           0.0024307,          0.00017101,            0.001063,            0.001063,            0.001063
                 286,            0.012722,           0.0059648,          0.00096323,             0.99988,             0.99999,               0.995,             0.93131,           0.0057482,           0.0024236,          0.00017063,           0.0010554,           0.0010554,           0.0010554
                 287,            0.012019,           0.0057973,          0.00073511,             0.99983,                   1,               0.995,             0.93213,           0.0057475,           0.0024186,          0.00016934,           0.0010483,           0.0010483,           0.0010483
                 288,            0.012152,           0.0059704,          0.00074646,             0.99981,             0.99999,               0.995,             0.93364,           0.0056839,           0.0023932,          0.00016745,           0.0010416,           0.0010416,           0.0010416
                 289,            0.012442,            0.005807,          0.00079315,             0.99978,                   1,               0.995,             0.93582,           0.0056843,            0.002379,          0.00016709,           0.0010355,           0.0010355,           0.0010355
                 290,            0.012124,           0.0060929,           0.0009495,              0.9999,             0.99963,               0.995,             0.93586,           0.0056736,           0.0023568,          0.00016616,           0.0010298,           0.0010298,           0.0010298
                 291,            0.012103,           0.0059241,           0.0009069,             0.99983,             0.99973,               0.995,             0.93594,           0.0055963,           0.0023527,          0.00016508,           0.0010247,           0.0010247,           0.0010247
                 292,             0.01197,           0.0058374,           0.0010053,             0.99985,             0.99999,               0.995,             0.93615,           0.0056002,           0.0023399,           0.0001627,             0.00102,             0.00102,             0.00102
                 293,            0.012497,           0.0059942,           0.0012733,             0.99991,             0.99962,               0.995,             0.93829,           0.0056094,           0.0023593,          0.00016266,           0.0010158,           0.0010158,           0.0010158
                 294,            0.012069,           0.0059199,           0.0011892,             0.99994,             0.99998,               0.995,             0.93852,           0.0056345,           0.0023602,          0.00016258,           0.0010121,           0.0010121,           0.0010121
                 295,            0.012021,           0.0058492,           0.0009654,             0.99792,                   1,               0.995,             0.93575,           0.0056423,           0.0023799,          0.00016183,           0.0010089,           0.0010089,           0.0010089
                 296,            0.011777,           0.0055458,          0.00083059,             0.99803,                   1,               0.995,             0.93467,           0.0056786,           0.0024056,           0.0001609,           0.0010062,           0.0010062,           0.0010062
                 297,            0.012538,            0.005899,           0.0010112,             0.99979,                   1,               0.995,             0.93644,           0.0056447,           0.0024132,          0.00015973,           0.0010039,           0.0010039,           0.0010039
                 298,            0.011954,           0.0059061,          0.00074013,             0.99995,             0.99811,               0.995,             0.93438,           0.0056434,           0.0023816,          0.00015833,           0.0010022,           0.0010022,           0.0010022
                 299,            0.011873,           0.0060551,          0.00089205,             0.99978,                   1,               0.995,              0.9376,           0.0055994,           0.0023882,          0.00015793,            0.001001,            0.001001,            0.001001
